record_id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
14348,*,Unknown,19793,Higher-education,10,Previously-married,Unknown,Unmarried,White,Female,0,0,8,North-America,<=50K
14349,*,Private-sector,67661,Higher-education,10,Never-married,Non-manual,Other-relative,White,Female,0,0,40,North-America,<=50K
14350,*,Private-sector,62278,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,<=50K
14351,*,Government,295010,Higher-education,13,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,60,North-America,>50K
14353,*,Private-sector,265314,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,>50K
14354,*,Private-sector,159603,Pre-higher-education,9,Never-married,Manual-or-service,Unmarried,White,Female,0,0,34,North-America,<=50K
14355,*,Private-sector,134331,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14356,*,Private-sector,123011,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,Eastern-Southern-Europe,>50K
14357,*,Private-sector,274964,Higher-education,13,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,65,North-America,<=50K
14358,*,Private-sector,66309,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,North-America,<=50K
14359,*,Private-sector,73471,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,<=50K
14361,*,Private-sector,357118,Higher-education,14,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,>50K
14362,*,Self-employed,184655,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,62,North-America,<=50K
14364,*,Private-sector,175266,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
14365,*,Private-sector,188008,Higher-education,10,Never-married,Non-manual,Own-child,Non-White,Female,0,0,20,North-America,<=50K
14366,*,Private-sector,87284,Higher-education,15,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,35,North-America,>50K
14367,*,Private-sector,330087,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,15024,0,45,North-America,>50K
14370,*,Unknown,189203,Higher-education,12,Never-married,Unknown,Other-relative,White,Male,0,0,15,North-America,<=50K
14371,*,Self-employed,330874,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,70,North-America,>50K
14372,*,Private-sector,136824,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,20,North-America,<=50K
14373,*,Private-sector,201179,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
14375,*,Government,366207,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
14376,*,Self-employed,103860,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
14377,*,Private-sector,106700,Higher-education,12,Never-married,Non-manual,Own-child,White,Female,0,0,27,North-America,<=50K
14379,*,Self-employed,286261,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
14380,*,Private-sector,123083,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
14381,*,Self-employed,125197,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,26,North-America,<=50K
14382,*,Self-employed,278073,Pre-higher-education,9,Never-married,Manual-or-service,Other-relative,Non-White,Male,0,0,30,North-America,<=50K
14383,*,Private-sector,133963,Higher-education,13,Previously-married,Non-manual,Not-in-family,White,Female,0,0,50,North-America,<=50K
14384,*,Self-employed,71467,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,55,North-America,>50K
14385,*,Private-sector,76487,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14386,*,Government,215245,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,37,North-America,<=50K
14387,*,Government,127185,Higher-education,12,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,<=50K
14388,*,Private-sector,179720,Pre-higher-education,9,Never-married,Manual-or-service,Other-relative,White,Female,0,0,30,North-America,<=50K
14389,*,Private-sector,88909,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,15024,0,50,North-America,>50K
14390,*,Private-sector,341995,Higher-education,11,Married-spouse-present,Non-manual,Husband,White,Male,0,1902,42,North-America,>50K
14391,*,Private-sector,173938,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
14392,*,Private-sector,344275,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,70,North-America,<=50K
14394,*,Government,209544,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Female,10520,0,50,North-America,>50K
14395,*,Government,201723,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
14397,*,Self-employed,77392,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,60,North-America,<=50K
14398,*,Unknown,171156,Higher-education,10,Never-married,Unknown,Not-in-family,White,Female,0,0,35,North-America,<=50K
14399,*,Self-employed,357118,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,60,North-America,<=50K
14400,*,Government,167749,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,>50K
14402,*,Private-sector,51201,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,North-America,<=50K
14403,*,Private-sector,365986,Higher-education,13,Married-spouse-present,Manual-or-service,Own-child,White,Male,0,0,40,North-America,>50K
14404,*,Private-sector,400416,Pre-higher-education,7,Never-married,Manual-or-service,Own-child,Non-White,Male,0,0,45,North-America,<=50K
14405,*,Private-sector,31533,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
14406,*,Private-sector,106900,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,1902,42,North-America,>50K
14407,*,Government,192337,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
14408,*,Private-sector,118712,Higher-education,11,Never-married,Manual-or-service,Own-child,White,Male,0,1504,40,North-America,<=50K
14409,*,Private-sector,301654,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
14410,*,Self-employed,145162,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,Unknown,>50K
14411,*,Private-sector,88126,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,9,Western-Europe,<=50K
14413,*,Private-sector,238342,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14414,*,Private-sector,857532,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,Non-White,Male,0,0,40,North-America,<=50K
14415,*,Private-sector,134378,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
14416,*,Private-sector,260797,Pre-higher-education,6,Never-married,Manual-or-service,Own-child,White,Female,0,0,23,North-America,<=50K
14417,*,Private-sector,138765,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,20,North-America,<=50K
14418,*,Unknown,256674,Pre-higher-education,9,Previously-married,Unknown,Not-in-family,White,Female,0,0,25,North-America,<=50K
14420,*,Government,454063,Higher-education,16,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,40,North-America,>50K
14421,*,Private-sector,180539,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,10,North-America,<=50K
14422,*,Private-sector,397346,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,3325,0,40,North-America,<=50K
14423,*,Private-sector,107160,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
14424,*,Private-sector,262024,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,<=50K
14425,*,Private-sector,131230,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,37,North-America,<=50K
14426,*,Private-sector,274451,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,16,North-America,<=50K
14427,*,Government,365986,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,>50K
14428,*,Private-sector,204515,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,36,North-America,<=50K
14429,*,Private-sector,99316,Pre-higher-education,8,Previously-married,Manual-or-service,Unmarried,White,Male,0,0,50,North-America,<=50K
14430,*,Unknown,206681,Pre-higher-education,7,Married-spouse-present,Unknown,Wife,White,Female,0,0,40,North-America,<=50K
14431,*,Private-sector,268726,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,46,North-America,<=50K
14432,*,Private-sector,275395,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
14433,*,Private-sector,383322,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
14434,*,Private-sector,126822,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,North-America,<=50K
14435,*,Self-employed,168355,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,70,North-America,<=50K
14437,*,Private-sector,373403,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14438,*,Self-employed,274562,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,14344,0,40,North-America,>50K
14439,*,Private-sector,249362,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
14440,*,Private-sector,111567,Pre-higher-education,5,Never-married,Non-manual,Not-in-family,White,Male,0,0,43,North-America,>50K
14441,*,Unknown,216508,Pre-higher-education,9,Never-married,Unknown,Own-child,White,Male,0,0,30,North-America,<=50K
14442,*,Private-sector,145784,Higher-education,10,Married-spouse-present,Non-manual,Wife,Non-White,Female,0,0,45,North-America,<=50K
14443,*,Government,209317,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14444,*,Private-sector,259505,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
14445,*,Private-sector,345360,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,Western-Europe,<=50K
14446,*,Government,198096,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,7688,0,40,North-America,>50K
14447,*,Self-employed,33126,Higher-education,14,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
14449,*,Private-sector,1484705,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Female,0,0,25,North-America,<=50K
14450,*,Private-sector,26410,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
14451,*,Self-employed,220901,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,30,North-America,<=50K
14452,*,Self-employed,44671,Higher-education,12,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
14453,*,Private-sector,38620,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,20,North-America,<=50K
14454,*,Private-sector,89040,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,47,North-America,<=50K
14455,*,Private-sector,370160,Higher-education,10,Previously-married,Non-manual,Unmarried,Non-White,Female,0,0,40,North-America,<=50K
14456,*,Private-sector,208946,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,32,North-America,<=50K
14457,*,Private-sector,131230,Higher-education,10,Never-married,Non-manual,Own-child,White,Male,0,0,10,North-America,<=50K
14458,*,Private-sector,60358,Higher-education,13,Never-married,Non-manual,Own-child,White,Male,0,0,40,North-America,<=50K
14459,*,Private-sector,350853,Pre-higher-education,3,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,Unknown,<=50K
14460,*,Private-sector,209782,Higher-education,13,Never-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
14461,*,Private-sector,351952,Higher-education,10,Never-married,Non-manual,Unmarried,White,Female,0,0,20,North-America,<=50K
14462,*,Private-sector,142081,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,40,Central-America,<=50K
14463,*,Private-sector,164775,Pre-higher-education,5,Never-married,Manual-or-service,Unmarried,White,Male,0,0,40,Central-America,<=50K
14464,*,Government,47858,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
14465,*,Private-sector,404085,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,<=50K
14466,*,Private-sector,218678,Higher-education,13,Never-married,Non-manual,Own-child,White,Male,0,0,40,North-America,<=50K
14467,*,Private-sector,184655,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1740,48,North-America,<=50K
14468,*,Private-sector,321760,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,17,North-America,<=50K
14469,*,Government,185399,Higher-education,14,Previously-married,Non-manual,Own-child,White,Female,0,0,55,North-America,<=50K
14470,*,Government,409200,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
14471,*,Private-sector,40077,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,>50K
14472,*,Self-employed,31740,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
14473,*,Government,233722,Higher-education,12,Never-married,Non-manual,Not-in-family,Non-White,Male,0,0,40,North-America,<=50K
14474,*,Private-sector,192039,Higher-education,11,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,>50K
14476,*,Government,213646,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,40,North-America,>50K
14477,*,Government,194141,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,48,North-America,<=50K
14478,*,Government,80282,Higher-education,16,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,<=50K
14479,*,Private-sector,166350,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Male,0,0,50,North-America,<=50K
14480,*,Government,60641,Higher-education,10,Married-spouse-present,Non-manual,Wife,White,Female,0,0,30,North-America,<=50K
14481,*,Private-sector,124827,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14482,*,Private-sector,105438,Pre-higher-education,9,Previously-married,Manual-or-service,Other-relative,White,Female,0,0,40,North-America,<=50K
14483,*,Private-sector,85244,Higher-education,13,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
14484,*,Private-sector,120535,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
14486,*,Private-sector,247711,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,<=50K
14487,*,Private-sector,380922,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,60,North-America,>50K
14488,*,Private-sector,281221,Higher-education,13,Never-married,Non-manual,Other-relative,Non-White,Female,0,0,40,East-Asia,<=50K
14489,*,Private-sector,269687,Higher-education,11,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
14490,*,Private-sector,181758,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
14491,*,Government,136787,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
14492,*,Private-sector,107882,Pre-higher-education,9,Never-married,Non-manual,Own-child,White,Female,0,0,20,North-America,<=50K
14493,*,Private-sector,172579,Higher-education,11,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
14494,*,Private-sector,29933,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,5178,0,40,North-America,>50K
14495,*,Government,38905,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,50,North-America,<=50K
14496,*,Private-sector,168826,Pre-higher-education,6,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
14497,*,Private-sector,424034,Pre-higher-education,9,Never-married,Non-manual,Unmarried,White,Male,0,0,40,North-America,<=50K
14498,*,Private-sector,117509,Pre-higher-education,5,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14499,*,Unknown,196971,Higher-education,13,Never-married,Unknown,Not-in-family,White,Female,0,0,43,North-America,<=50K
14500,*,Private-sector,69525,Pre-higher-education,9,Previously-married,Manual-or-service,Unmarried,White,Male,0,0,20,North-America,<=50K
14501,*,Private-sector,374116,Pre-higher-education,9,Never-married,Non-manual,Unmarried,White,Female,0,0,35,North-America,<=50K
14503,*,Government,147258,Higher-education,10,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,60,North-America,<=50K
14505,*,Private-sector,112959,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
14506,*,Self-employed,264148,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,<=50K
14507,*,Private-sector,256211,Higher-education,10,Never-married,Non-manual,Not-in-family,Non-White,Male,0,0,24,Southeast-Asia,<=50K
14508,*,Self-employed,142519,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14509,*,Private-sector,281852,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,Non-White,Male,0,0,80,North-America,<=50K
14511,*,Self-employed,204402,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,84,North-America,>50K
14512,*,Private-sector,192203,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14513,*,Self-employed,199005,Higher-education,13,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,>50K
14514,*,Self-employed,61838,Pre-higher-education,6,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
14516,*,Private-sector,187352,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14517,*,Self-employed,32451,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14518,*,Private-sector,140569,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Male,14084,0,60,North-America,>50K
14519,*,Private-sector,87556,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Male,6849,0,40,North-America,<=50K
14520,*,Private-sector,79443,Pre-higher-education,5,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,Central-America,<=50K
14521,*,Private-sector,212622,Higher-education,14,Never-married,Non-manual,Own-child,White,Female,0,0,40,North-America,<=50K
14522,*,Private-sector,32650,Higher-education,11,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,60,North-America,<=50K
14523,*,Private-sector,125461,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
14524,*,Private-sector,219867,Pre-higher-education,9,Never-married,Non-manual,Other-relative,White,Female,0,0,35,North-America,<=50K
14525,*,Government,206609,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
14526,*,Private-sector,101299,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
14527,*,Private-sector,29437,Higher-education,12,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,<=50K
14528,*,Private-sector,87164,Pre-higher-education,7,Previously-married,Non-manual,Other-relative,White,Female,0,0,20,North-America,<=50K
14529,*,Self-employed,146103,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,>50K
14531,*,Private-sector,138370,Pre-higher-education,4,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,1651,40,East-Asia,<=50K
14532,*,Private-sector,29523,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14533,*,Government,383745,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1485,40,North-America,>50K
14535,*,Unknown,200967,Higher-education,10,Never-married,Unknown,Own-child,White,Female,0,0,12,North-America,<=50K
14536,*,Unknown,175985,Pre-higher-education,9,Married-spouse-present,Unknown,Husband,White,Male,0,0,40,North-America,<=50K
14537,*,Self-employed,189404,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,1740,40,North-America,<=50K
14538,*,Self-employed,267661,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,70,North-America,<=50K
14539,*,Government,182926,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,15024,0,40,North-America,>50K
14540,*,Private-sector,243858,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,15,North-America,<=50K
14542,*,Government,31339,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
14544,*,Private-sector,73145,Pre-higher-education,5,Never-married,Manual-or-service,Own-child,White,Female,0,0,16,North-America,<=50K
14545,*,Government,218184,Pre-higher-education,3,Married-spouse-present,Manual-or-service,Other-relative,White,Male,0,0,40,Central-America,<=50K
14546,*,Government,223237,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
14548,*,Unknown,212300,Pre-higher-education,9,Previously-married,Unknown,Not-in-family,White,Female,0,0,38,North-America,<=50K
14549,*,Private-sector,187356,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,41,North-America,<=50K
14550,*,Self-employed,220832,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,58,North-America,>50K
14551,*,Private-sector,211361,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,30,North-America,<=50K
14552,*,Private-sector,134195,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Male,0,0,50,North-America,<=50K
14554,*,Private-sector,70720,Higher-education,13,Previously-married,Non-manual,Not-in-family,White,Male,0,0,55,North-America,>50K
14555,*,Self-employed,342384,Pre-higher-education,7,Married-spouse-present,Manual-or-service,Own-child,White,Male,0,2129,55,North-America,<=50K
14556,*,Private-sector,237317,Pre-higher-education,5,Never-married,Manual-or-service,Not-in-family,Non-White,Male,0,0,45,North-America,<=50K
14557,*,Private-sector,359759,Higher-education,10,Never-married,Non-manual,Not-in-family,Non-White,Male,0,0,20,Southeast-Asia,<=50K
14558,*,Self-employed,181758,Higher-education,16,Never-married,Non-manual,Unmarried,White,Female,0,0,60,North-America,>50K
14559,*,Self-employed,267101,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
14560,*,Private-sector,222221,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,45,North-America,>50K
14561,*,Private-sector,55139,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,10,North-America,<=50K
14562,*,Private-sector,220237,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,Unknown,>50K
14563,*,Private-sector,101073,Higher-education,12,Married-spouse-present,Non-manual,Husband,White,Male,0,0,24,North-America,<=50K
14564,*,Private-sector,69884,Higher-education,15,Married-spouse-absent,Non-manual,Unmarried,White,Male,0,0,50,North-America,<=50K
14565,*,Private-sector,201127,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14566,*,Private-sector,164733,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,45,North-America,<=50K
14567,*,Government,129447,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Female,0,0,35,North-America,<=50K
14568,*,Private-sector,32837,Higher-education,13,Previously-married,Non-manual,Unmarried,White,Female,0,0,56,North-America,<=50K
14569,*,Private-sector,200117,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
14570,*,Self-employed,219183,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
14571,*,Unknown,188842,Higher-education,13,Married-spouse-present,Unknown,Husband,White,Male,0,0,24,North-America,<=50K
14573,*,Self-employed,336188,Higher-education,15,Married-spouse-present,Non-manual,Husband,White,Male,0,2415,80,North-America,>50K
14574,*,Unknown,191288,Pre-higher-education,4,Previously-married,Unknown,Not-in-family,White,Female,0,0,15,North-America,<=50K
14575,*,Private-sector,176185,Higher-education,10,Previously-married,Non-manual,Other-relative,White,Male,0,0,60,North-America,<=50K
14576,*,Government,197728,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,20,North-America,<=50K
14578,*,Unknown,133373,Higher-education,13,Never-married,Unknown,Own-child,White,Male,0,0,44,North-America,<=50K
14579,*,Private-sector,197399,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,99999,0,55,North-America,>50K
14580,*,Private-sector,86010,Pre-higher-education,6,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,11,North-America,<=50K
14581,*,Private-sector,228873,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
14582,*,Private-sector,187415,Pre-higher-education,3,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,50,Unknown,<=50K
14583,*,Self-employed,112945,Higher-education,15,Never-married,Non-manual,Not-in-family,White,Male,27828,0,40,North-America,>50K
14584,*,Private-sector,98361,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,Unknown,>50K
14585,*,Private-sector,129172,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,16,North-America,<=50K
14586,*,Government,316205,Higher-education,13,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,North-America,>50K
14587,*,Private-sector,226629,Higher-education,10,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,35,North-America,<=50K
14588,*,Government,180886,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,30,North-America,<=50K
14589,*,Self-employed,69333,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
14590,*,Private-sector,213620,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Female,0,0,40,North-America,<=50K
14591,*,Private-sector,197397,Higher-education,10,Married-spouse-present,Non-manual,Wife,Non-White,Female,0,0,6,Caribbean,<=50K
14593,*,Private-sector,179915,Higher-education,13,Never-married,Non-manual,Own-child,White,Female,0,0,99,North-America,<=50K
14594,*,Private-sector,339905,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,7688,0,40,North-America,>50K
14595,*,Private-sector,112956,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
14597,*,Private-sector,187999,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,>50K
14598,*,Private-sector,77313,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
14599,*,Private-sector,231948,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,64,North-America,>50K
14600,*,Private-sector,37109,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,Non-White,Female,0,0,60,Southeast-Asia,<=50K
